pop_titulo,id_pop,data_particao,data_inicio,data_fim,bairro,status
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 08:37:07.000000 UTC,2023-01-23 08:37:58.000000 UTC,Guaratiba,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 08:45:53.000000 UTC,2023-01-23 08:46:46.000000 UTC,Parque das missões,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 08:50:51.000000 UTC,2023-01-23 08:52:51.000000 UTC,Cajú,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 10:08:52.000000 UTC,2023-01-23 10:12:14.000000 UTC,Cordovil,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 10:10:02.000000 UTC,2023-01-23 10:12:20.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 10:59:19.000000 UTC,2023-01-23 11:00:31.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 11:00:38.000000 UTC,2023-01-23 11:01:24.000000 UTC,Cajú,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 11:17:29.000000 UTC,2023-01-23 11:18:27.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 11:32:01.000000 UTC,2023-01-23 11:34:51.000000 UTC,Ilha do governador,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 12:29:06.000000 UTC,2023-01-23 12:35:03.000000 UTC,Caju,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 11:49:33.000000 UTC,2023-01-23 11:52:40.000000 UTC,Rio comprido,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 07:09:18.000000 UTC,2023-01-23 07:56:14.000000 UTC,Cidade nova,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 07:12:40.000000 UTC,2023-01-23 07:56:23.000000 UTC,Santo cristo,Fechado
Acidente/enguiço sem vítima,1,2023-01-23,2023-01-23 06:20:45.000000 UTC,2023-01-23 06:55:19.000000 UTC,São cristóvão,Fechado
Afundamento de pista / buraco na via,23,2023-01-23,2023-01-23 10:09:39.000000 UTC,2023-01-23 10:10:18.000000 UTC,Laranjeiras,Fechado
Bolsão d'água em via,5,2023-01-23,2023-01-23 14:32:53.000000 UTC,2023-01-23 14:53:58.000000 UTC,Pechincha,Fechado
Bolsão d'água em via,5,2023-01-23,2023-01-23 15:14:06.000000 UTC,2023-01-23 15:49:42.000000 UTC,Pavuna,Fechado
Bolsão d'água em via,5,2023-01-23,2023-01-23 16:13:53.000000 UTC,2023-01-23 16:54:44.000000 UTC,Madureira,Fechado
Operação policial,26,2023-01-23,2023-01-23 05:49:56.000000 UTC,2023-01-23 06:16:58.000000 UTC,São cristóvão,Fechado
Queda de árvore,11,2023-01-23,2023-01-23 15:07:10.000000 UTC,2023-01-23 15:46:25.000000 UTC,Vila militar,Fechado
Queda de árvore,11,2023-01-23,2023-01-23 15:20:52.000000 UTC,2023-01-23 15:40:36.000000 UTC,Realengo,Fechado
Queda de árvore,11,2023-01-23,2023-01-23 18:51:32.000000 UTC,2023-01-23 18:55:38.000000 UTC,Deodoro,Fechado
Queda de árvore,11,2023-01-23,2023-01-23 19:34:36.000000 UTC,2023-01-23 19:40:44.000000 UTC,Realengo,Fechado
Sinais de trânsito com mau funcionamento,9,2023-01-23,2023-01-23 10:44:12.000000 UTC,2023-01-23 10:45:59.000000 UTC,Freguesia de jacarepaguá,Fechado
Acidente com vítima(s),2,2023-01-24,2023-01-24 21:32:25.000000 UTC,2023-01-24 23:08:20.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente com vítima(s),2,2023-01-24,2023-01-24 14:00:07.000000 UTC,2023-01-24 14:30:23.000000 UTC,Caju,Fechado
Acidente com vítima(s),2,2023-01-24,2023-01-24 14:00:07.000000 UTC,2023-01-24 14:30:23.000000 UTC,Caju,Fechado
Acidente/enguiço sem vítima,1,2023-01-24,2023-01-24 05:09:49.000000 UTC,2023-01-24 05:46:04.000000 UTC,Cosme velho,Fechado
Acidente/enguiço sem vítima,1,2023-01-24,2023-01-24 11:47:12.000000 UTC,2023-01-24 13:27:12.000000 UTC,Taquara,Fechado
Acidente/enguiço sem vítima,1,2023-01-24,2023-01-24 16:46:43.000000 UTC,2023-01-24 17:45:54.000000 UTC,Jacarepaguá,Fechado
Acidente/enguiço sem vítima,1,2023-01-24,2023-01-24 11:17:08.000000 UTC,2023-01-24 13:27:54.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-24,2023-01-24 05:25:49.000000 UTC,2023-01-24 05:45:20.000000 UTC,Penha,Fechado
Acidente/enguiço sem vítima,1,2023-01-24,2023-01-24 10:36:33.000000 UTC,2023-01-24 10:38:17.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-24,2023-01-24 10:36:33.000000 UTC,2023-01-24 10:38:17.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-24,2023-01-24 06:56:48.000000 UTC,2023-01-24 07:56:19.000000 UTC,Santa teresa,Fechado
Queda de árvore,11,2023-01-24,2023-01-24 03:44:52.000000 UTC,2023-01-24 05:28:23.000000 UTC,Laranjeiras,Fechado
Queda de árvore,11,2023-01-24,2023-01-24 03:44:52.000000 UTC,2023-01-24 05:28:23.000000 UTC,Laranjeiras,Fechado
Queda de árvore sobre fiação,40,2023-01-24,2023-01-24 10:15:43.000000 UTC,2023-01-24 10:21:11.000000 UTC,Taquara,Fechado
Queda de árvore sobre fiação,40,2023-01-24,2023-01-24 10:15:43.000000 UTC,2023-01-24 10:21:11.000000 UTC,Taquara,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 08:25:41.000000 UTC,2023-01-25 08:26:57.000000 UTC,Vila da penha,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 08:25:41.000000 UTC,2023-01-25 08:26:57.000000 UTC,Vila da penha,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 08:40:02.000000 UTC,2023-01-25 09:12:59.000000 UTC,São cristóvão,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 08:40:02.000000 UTC,2023-01-25 09:12:59.000000 UTC,São cristóvão,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 09:46:33.000000 UTC,2023-01-25 10:14:25.000000 UTC,Inhoaíba,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 09:46:33.000000 UTC,2023-01-25 10:14:25.000000 UTC,Inhoaíba,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 10:11:07.000000 UTC,2023-01-25 10:17:44.000000 UTC,Inhauma,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 10:11:07.000000 UTC,2023-01-25 10:17:44.000000 UTC,Inhauma,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 10:43:38.000000 UTC,2023-01-25 10:45:12.000000 UTC,Cachambi,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 10:43:38.000000 UTC,2023-01-25 10:45:12.000000 UTC,Cachambi,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 10:53:35.000000 UTC,2023-01-25 10:54:26.000000 UTC,Todos os santos,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 10:53:35.000000 UTC,2023-01-25 10:54:26.000000 UTC,Todos os santos,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 11:44:49.000000 UTC,2023-01-25 11:46:04.000000 UTC,Ipanema,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 11:44:49.000000 UTC,2023-01-25 11:46:04.000000 UTC,Ipanema,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 13:37:44.000000 UTC,2023-01-25 13:38:40.000000 UTC,Penha,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 13:37:44.000000 UTC,2023-01-25 13:38:40.000000 UTC,Penha,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 14:06:07.000000 UTC,2023-01-25 14:27:23.000000 UTC,Cidade nova,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 14:06:07.000000 UTC,2023-01-25 14:27:23.000000 UTC,Cidade nova,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 15:11:18.000000 UTC,2023-01-25 15:13:02.000000 UTC,Ramos,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 15:11:18.000000 UTC,2023-01-25 15:13:02.000000 UTC,Ramos,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 15:20:35.000000 UTC,2023-01-25 15:21:28.000000 UTC,Méier,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 15:20:35.000000 UTC,2023-01-25 15:21:28.000000 UTC,Méier,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 15:21:53.000000 UTC,2023-01-25 15:22:44.000000 UTC,Rio comprido,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 15:21:53.000000 UTC,2023-01-25 15:22:44.000000 UTC,Rio comprido,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 17:28:11.000000 UTC,2023-01-25 17:29:06.000000 UTC,Grajau,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 17:28:11.000000 UTC,2023-01-25 17:29:06.000000 UTC,Grajau,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 17:58:57.000000 UTC,2023-01-25 18:00:01.000000 UTC,Méier,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 17:58:57.000000 UTC,2023-01-25 18:00:01.000000 UTC,Méier,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 18:12:08.000000 UTC,2023-01-25 18:13:14.000000 UTC,Campo grande,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 18:12:08.000000 UTC,2023-01-25 18:13:14.000000 UTC,Campo grande,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 18:27:19.000000 UTC,2023-01-25 18:28:11.000000 UTC,Taquara,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 18:27:19.000000 UTC,2023-01-25 18:28:11.000000 UTC,Taquara,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 18:27:19.000000 UTC,2023-01-25 18:28:11.000000 UTC,Taquara,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 18:27:19.000000 UTC,2023-01-25 18:28:11.000000 UTC,Taquara,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 10:05:26.000000 UTC,2023-01-25 10:16:45.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 10:05:26.000000 UTC,2023-01-25 10:16:45.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 07:45:30.000000 UTC,2023-01-25 08:16:36.000000 UTC,Olaria,Fechado
Acidente com vítima(s),2,2023-01-25,2023-01-25 07:45:30.000000 UTC,2023-01-25 08:16:36.000000 UTC,Olaria,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 06:25:44.000000 UTC,2023-01-25 06:44:00.000000 UTC,Gardênia azul,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 06:25:44.000000 UTC,2023-01-25 06:44:00.000000 UTC,Gardênia azul,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 06:30:15.000000 UTC,2023-01-25 06:43:27.000000 UTC,Bonsucesso,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 06:30:15.000000 UTC,2023-01-25 06:43:27.000000 UTC,Bonsucesso,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 13:52:08.000000 UTC,2023-01-25 14:30:01.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 13:52:08.000000 UTC,2023-01-25 14:30:01.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 17:40:26.000000 UTC,2023-01-25 18:02:14.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 17:40:26.000000 UTC,2023-01-25 18:02:14.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 19:07:24.000000 UTC,2023-01-25 19:11:11.000000 UTC,Maracanã,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 19:07:24.000000 UTC,2023-01-25 19:11:11.000000 UTC,Maracanã,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 19:33:57.000000 UTC,2023-01-25 20:59:03.000000 UTC,Leblon,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 19:33:57.000000 UTC,2023-01-25 20:59:03.000000 UTC,Leblon,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 13:55:29.000000 UTC,2023-01-25 14:30:04.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 13:55:29.000000 UTC,2023-01-25 14:30:04.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 21:07:43.000000 UTC,2023-01-26 00:57:59.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 21:07:43.000000 UTC,2023-01-26 00:57:59.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 21:07:43.000000 UTC,2023-01-26 00:57:59.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 21:07:43.000000 UTC,2023-01-26 00:57:59.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 19:56:39.000000 UTC,2023-01-25 20:58:32.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 19:56:39.000000 UTC,2023-01-25 20:58:32.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 21:09:35.000000 UTC,2023-01-26 00:57:26.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 21:09:35.000000 UTC,2023-01-26 00:57:26.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 21:09:35.000000 UTC,2023-01-26 00:57:26.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 21:09:35.000000 UTC,2023-01-26 00:57:26.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 17:38:44.000000 UTC,2023-01-25 18:02:11.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 17:38:44.000000 UTC,2023-01-25 18:02:11.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 10:01:25.000000 UTC,2023-01-25 10:16:42.000000 UTC,Rio comprido,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 10:01:25.000000 UTC,2023-01-25 10:16:42.000000 UTC,Rio comprido,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 19:51:36.000000 UTC,2023-01-25 20:58:48.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 19:51:36.000000 UTC,2023-01-25 20:58:48.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 19:58:25.000000 UTC,2023-01-25 20:58:20.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 19:58:25.000000 UTC,2023-01-25 20:58:20.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 06:57:28.000000 UTC,2023-01-25 07:27:54.000000 UTC,Cidade universitária da universidade federal do rio de janeiro,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 06:57:28.000000 UTC,2023-01-25 07:27:54.000000 UTC,Cidade universitária da universidade federal do rio de janeiro,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 16:11:15.000000 UTC,2023-01-25 16:53:40.000000 UTC,Cidade universitária da universidade federal do rio de janeiro,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 16:11:15.000000 UTC,2023-01-25 16:53:40.000000 UTC,Cidade universitária da universidade federal do rio de janeiro,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 11:06:56.000000 UTC,2023-01-25 11:25:07.000000 UTC,Cidade universitária da universidade federal do rio de janeiro,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 11:06:56.000000 UTC,2023-01-25 11:25:07.000000 UTC,Cidade universitária da universidade federal do rio de janeiro,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 21:11:45.000000 UTC,2023-01-26 00:57:34.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 21:11:45.000000 UTC,2023-01-26 00:57:34.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 21:11:45.000000 UTC,2023-01-26 00:57:34.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 21:11:45.000000 UTC,2023-01-26 00:57:34.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 22:06:40.000000 UTC,2023-01-26 00:54:55.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 22:06:40.000000 UTC,2023-01-26 00:54:55.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 22:06:40.000000 UTC,2023-01-26 00:54:55.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 22:06:40.000000 UTC,2023-01-26 00:54:55.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 22:04:23.000000 UTC,2023-01-26 00:57:08.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 22:04:23.000000 UTC,2023-01-26 00:57:08.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 22:04:23.000000 UTC,2023-01-26 00:57:08.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 22:04:23.000000 UTC,2023-01-26 00:57:08.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 07:07:03.000000 UTC,2023-01-25 07:27:58.000000 UTC,Olaria,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 07:07:03.000000 UTC,2023-01-25 07:27:58.000000 UTC,Olaria,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 08:38:09.000000 UTC,2023-01-25 09:12:56.000000 UTC,Olaria,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 08:38:09.000000 UTC,2023-01-25 09:12:56.000000 UTC,Olaria,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 12:05:16.000000 UTC,2023-01-25 13:02:36.000000 UTC,Olaria,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 12:05:16.000000 UTC,2023-01-25 13:02:36.000000 UTC,Olaria,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 12:14:18.000000 UTC,2023-01-25 13:02:40.000000 UTC,Olaria,Fechado
Acidente/enguiço sem vítima,1,2023-01-25,2023-01-25 12:14:18.000000 UTC,2023-01-25 13:02:40.000000 UTC,Olaria,Fechado
Obra em local público,25,2023-01-25,2023-01-25 10:26:11.000000 UTC,2023-01-25 10:37:28.000000 UTC,Cidade nova,Fechado
Obra em local público,25,2023-01-25,2023-01-25 10:26:11.000000 UTC,2023-01-25 10:37:28.000000 UTC,Cidade nova,Fechado
Operação policial,26,2023-01-25,2023-01-25 00:08:44.000000 UTC,2023-01-25 01:57:31.000000 UTC,Jardim botânico,Fechado
Operação policial,26,2023-01-25,2023-01-25 00:08:44.000000 UTC,2023-01-25 01:57:31.000000 UTC,Jardim botânico,Fechado
Operação policial,26,2023-01-25,2023-01-25 00:08:44.000000 UTC,2023-01-25 01:57:31.000000 UTC,Jardim botânico,Fechado
Operação policial,26,2023-01-25,2023-01-25 00:08:44.000000 UTC,2023-01-25 01:57:31.000000 UTC,Jardim botânico,Fechado
Operação policial,26,2023-01-25,2023-01-25 21:46:31.000000 UTC,2023-01-26 00:59:01.000000 UTC,Guaratiba,Fechado
Operação policial,26,2023-01-25,2023-01-25 21:46:31.000000 UTC,2023-01-26 00:59:01.000000 UTC,Guaratiba,Fechado
Operação policial,26,2023-01-25,2023-01-25 21:46:31.000000 UTC,2023-01-26 00:59:01.000000 UTC,Guaratiba,Fechado
Operação policial,26,2023-01-25,2023-01-25 21:46:31.000000 UTC,2023-01-26 00:59:01.000000 UTC,Guaratiba,Fechado
Acidente com vítima(s),2,2023-01-26,2023-01-26 11:24:04.000000 UTC,2023-01-26 11:25:32.000000 UTC,Irajá,Fechado
Acidente com vítima(s),2,2023-01-26,2023-01-26 11:42:02.000000 UTC,2023-01-26 11:43:00.000000 UTC,Pilares,Fechado
Acidente com vítima(s),2,2023-01-26,2023-01-26 16:23:29.000000 UTC,2023-01-26 16:24:27.000000 UTC,Pechincha,Fechado
Acidente com vítima(s),2,2023-01-26,2023-01-26 16:23:29.000000 UTC,2023-01-26 16:24:27.000000 UTC,Pechincha,Fechado
Acidente com vítima(s),2,2023-01-26,2023-01-26 16:09:57.000000 UTC,2023-01-26 16:11:12.000000 UTC,Padre miguel,Fechado
Acidente com vítima(s),2,2023-01-26,2023-01-26 16:01:57.000000 UTC,2023-01-26 16:03:03.000000 UTC,Freguesia (ilha do governador),Fechado
Acidente com vítima(s),2,2023-01-26,2023-01-26 09:26:53.000000 UTC,2023-01-26 09:48:46.000000 UTC,Cidade universitária da universidade federal do rio de janeiro,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 08:38:35.000000 UTC,2023-01-26 09:09:58.000000 UTC,Vila isabel,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 13:08:07.000000 UTC,2023-01-26 13:29:08.000000 UTC,Vila isabel,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 13:08:07.000000 UTC,2023-01-26 13:29:08.000000 UTC,Vila isabel,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 13:08:07.000000 UTC,2023-01-26 13:29:08.000000 UTC,Vila isabel,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 09:53:45.000000 UTC,2023-01-26 10:05:58.000000 UTC,Santo cristo,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 08:41:31.000000 UTC,2023-01-26 09:10:01.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 16:58:10.000000 UTC,2023-01-26 17:38:36.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 20:12:35.000000 UTC,2023-01-26 22:36:53.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 08:35:54.000000 UTC,2023-01-26 09:09:54.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 18:51:50.000000 UTC,2023-01-26 19:04:59.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 06:50:15.000000 UTC,2023-01-26 07:05:04.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 01:40:43.000000 UTC,2023-01-26 03:38:49.000000 UTC,Penha,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 12:04:41.000000 UTC,2023-01-26 12:08:55.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 08:09:06.000000 UTC,2023-01-26 08:21:30.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 17:25:25.000000 UTC,2023-01-26 17:38:39.000000 UTC,Guaratiba,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 13:05:00.000000 UTC,2023-01-26 13:48:12.000000 UTC,Cidade universitária da universidade federal do rio de janeiro,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 13:05:00.000000 UTC,2023-01-26 13:48:12.000000 UTC,Cidade universitária da universidade federal do rio de janeiro,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 14:29:50.000000 UTC,2023-01-26 15:10:18.000000 UTC,Cidade universitária da universidade federal do rio de janeiro,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 06:48:06.000000 UTC,2023-01-26 07:04:59.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 07:16:04.000000 UTC,2023-01-26 08:04:50.000000 UTC,Maré,Fechado
Acidente/enguiço sem vítima,1,2023-01-26,2023-01-26 07:09:28.000000 UTC,2023-01-26 08:04:45.000000 UTC,Maré,Fechado
